Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
131,"Win Diamonds, Game Credits, Gift Cards & Cashback",Granny Rewards,Shopping,8.9 MB,4.0,10T,1M+,3+
132,Easyday (Available in selected cities in India),Future Group Food,Shopping,12 MB,3.4,6T,1M+,3+
133,BUYZOP: Online Shopping App,"ek Startup, India ke liye!",Shopping,17 MB,1.9,877,10K+,3+
134,Deep Rooted,Clover Ventures Pvt Ltd,Shopping,16 MB,4.5,1T,100K+,3+
135,"Vishal Mega Mart-Noida,GGN,MRT",VISHAL MEGA MART PRIVATE LIMITED,Shopping,8.6 MB,2.8,377,100K+,3+
136,HappyCredit : India's fastest cashback rewards app,Instant Cashback App : HappyCredit,Shopping,17 MB,4.5,3T,100K+,3+
137,Shell Asia,Shell Information Technology International B.V.,Shopping,6.9 MB,4.5,3T,1M+,3+
138,Spencer's - Online Grocery Shopping App,Omnipresent Retail India Private Limited,Shopping,19 MB,3.6,31T,1M+,3+
139,"WINDS: Rewards, Shopping, Bills, Recharges, Offers",WINDS E WORLD,Shopping,29 MB,4.2,3T,100K+,3+
140,Indya - Indian Wear Online Shopping App for Women,FabAlley,Shopping,12 MB,4.4,3T,500K+,3+
141,SPAR India – Online Grocery Shopping and More,SPAR INDIA,Shopping,9.8 MB,3.1,5T,500K+,3+
142,Pankhuri - Women's Community,Pankhuri,Shopping,62 MB,4.5,4T,100K+,3+
143,1 Hour Bazaar :Online Grocery,VOICEGEAR NETWORK TECHNOLOGIES PRIVATE LIMITED,Shopping,7.2 MB,3.9,335,10K+,3+
144,Barcode Scanner,ZXing Team,Shopping,612 kB,3.5,6L,100M+,3+
145,EarnKaro #KamaiPakkiHai,CashKaro,Shopping,13 MB,4.1,14T,1M+,3+
146,Berrylush: Online Shopping App,Berrylush Designs Pvt Ltd,Shopping,28 MB,4.4,144,50K+,3+
147,LetyShops cashback service,LetyShops,Shopping,20 MB,3.4,83T,10M+,12+
148,FabAlley -Women Fashion Online Shopping,FabAlley,Shopping,13 MB,4.3,5T,1M+,3+
149,MyKirana– Buy Groceries Online,MyKirana by HUL,Shopping,18 MB,4.7,42T,1M+,3+
150,Peter England Online Shopping,ADITYA BIRLA FASHION AND RETAIL LIMITED,Shopping,23 MB,4.5,765,100K+,3+
151,SiriusJewels & Lifestyles,SiriusJewels and Lifestyles Pvt. Ltd.,Shopping,11 MB,4.7,41,10K+,3+
152,Moglix - Online Industrial & Business Shopping,Mogli Labs India Pvt. Ltd.,Shopping,18 MB,3.7,7T,500K+,3+
153,Weverse Shop,WEVERSE COMPANY Inc.,Shopping,5.7 MB,4.0,37T,1M+,3+
154,Street Style Store,StreetStyleStore,Shopping,347 kB,2.7,1T,500K+,3+
155,KisanKonnect Safeplace For Fresh Fruits & Veggies,KisanKonnect,Shopping,32 MB,4.0,3T,500K+,3+
156,Ketch,GetKetch,Shopping,8.7 MB,3.0,652,100K+,3+
157,Gift Mill : UC & Diamonds,Gift Mill,Shopping,19 MB,4.7,24T,100K+,3+
158,Oriflame,Oriflame,Shopping,78 MB,4.1,77T,10M+,3+
159,"IGP:Flowers, Cakes, Birthday & Diwali Gifts Online",Indian Gifts Portal,Shopping,5.4 MB,4.0,5T,500K+,3+
160,"Price History: Deals, Price Tracker & Price Alerts",Price History,Shopping,8.1 MB,3.9,12T,500K+,3+
161,Qoo10 - ShopClues Prime Mall,Qoo10 PTE. LTD.,Shopping,21 MB,3.9,3T,100K+,3+
162,Low Price Online Shopping App,Yami Enterprises Pvt Ltd,Shopping,11 MB,2.3,218,50K+,3+
163,Print Photo - Phone Case Maker,printphoto.in,Shopping,16 MB,4.6,28T,5M+,3+
164,Locanto - Classifieds App,Yalwa,Shopping,3.4 MB,4.3,14T,1M+,12+
165,RetailerShakti - Wholesale B2B Shopping App,Retailershakti Developer,Shopping,5.8 MB,3.6,2T,500K+,3+
166,Wish - Shopping Made Fun,Wish Inc.,Shopping,18 MB,4.3,1Cr,500M+,12+
167,Woovly Online Shopping App,"Woovly: Earn Money Online, 100% Cashback Offers",Shopping,12 MB,3.9,10T,1M+,12+
168,Chosee - Bisnis Reseller Untuk Alumni Meesho,Chosee,Shopping,10 MB,4.0,972,100K+,3+
169,F Fire id sell app - F-F Accounts,Extra Techy,Shopping,16 MB,4.1,425,100K+,3+
170,Grocery Shopping App for Grofers BigBasket Jiomart,Free Online Shopping Apps,Shopping,2.4 MB,3.7,1T,100K+,3+
171,BRAND FACTORY - Shopping App on Discounts 365 Days,BrandFactory,Shopping,7.1 MB,3.4,8T,1M+,3+
172,TataNeu: rewarding experiences,TATA Digital Limited,Shopping,28 MB,3.9,1T,100K+,3+
173,"StarQuik, a TATA enterprise - Order Grocery Online",StarQuik,Shopping,23 MB,4.2,26T,1M+,3+
174,LoveLocal - Buy Online Grocery From Local Shops,LoveLocal,Shopping,17 MB,4.1,3T,100K+,3+
175,All In One Online Shopping App,MSCH INDIA PVT LTD,Shopping,5.2 MB,4.2,169,50K+,3+
176,Nature's Basket Online Grocery,Nature's Basket,Shopping,25 MB,3.7,10T,500K+,3+
177,"FreeUp: Sell, Buy, Recycle",Freeup Inc.,Shopping,16 MB,4.5,4T,500K+,3+
178,"Titan Eyeplus: Eyeglasses, Sunglasses & Contacts",Titan India,Shopping,27 MB,4.2,801,100K+,3+
179,Oriana.com by GRT Jewellers | Online Shopping,Oriana.com,Shopping,16 MB,3.5,9T,500K+,3+
180,Gramophone - Smart Farming App,Gramophone,Shopping,12 MB,4.4,1T,100K+,3+
181,"Winni - Cake, Flowers & Gifts",Winni - Celebrate Relations,Shopping,7.0 MB,4.2,23T,500K+,3+
182,Mobile Phone Online Shopping Flipkart,Amazing Apps Private Limited,Shopping,9.5 MB,3.5,452,100K+,3+
183,Health & Glow - Online Beauty Shopping App,Health & Glow Private Limited,Shopping,11 MB,4.6,5T,1M+,3+
184,AfterShip Package Tracker,AfterShip Limited,Shopping,10 MB,4.5,2L,5M+,3+
185,Mi Lifestyle,MI LifeStyle Marketing Global Private Limited,Shopping,14 MB,4.4,12T,500K+,3+
186,PUMA Online Shopping App,Shopping App Development,Shopping,9.6 MB,3.5,32,10K+,3+
187,Healofy Momstore: Mom & Baby Products,"Indian Pregnancy Parenting tips, Baby products app",Shopping,11 MB,4.0,106,100K+,3+
188,Paytm Mall: Best Online Shopping App in India,Paytm - One97 Communications Ltd.,Shopping,9.7 MB,3.2,1L,10M+,3+
189,Mobile Price Comparison App,91Digital,Shopping,7.4 MB,4.4,67T,1M+,3+
190,StarAndDaisy - Baby & Kids,StarAndDaisy,Shopping,12 MB,4.4,132,10K+,3+
191,VASTRANAND Original Textiles Product Reselling App,vastranand,Shopping,7.2 MB,3.8,786,100K+,3+
192,USTRAA,Happily Unmarried Marketing Pvt Ltd,Shopping,9.1 MB,4.0,2T,100K+,3+
193,"TJS - Decor, Lifestyle & Gifts",The June Shop,Shopping,8.9 MB,4.0,77,50K+,3+
194,All in One Shopping App 2022,All in One App Tech India,Shopping,11 MB,3.8,747,500K+,3+
195,noon shopping,Noon E commerce,Shopping,65 MB,4.1,3L,10M+,3+
196,VistaPrint India,Cimpress India Private Limited,Shopping,24 MB,3.6,362,100K+,3+
197,SNITCH Online Shopping,4M Clothing LLP,Shopping,13 MB,4.4,1T,100K+,3+
198,Louis Philippe Shopping App- Premium Men’s Fashion,ADITYA BIRLA FASHION AND RETAIL LIMITED,Shopping,22 MB,4.6,4T,100K+,3+
199,Shoes Online Shopping for Men,Divyam Infotech Private Limited,Shopping,1.4 MB,4.0,3T,1M+,3+
200,Online Vegetables & Fruits Delivery App - VegEase,VegEase,Shopping,25 MB,4.4,1T,50K+,3+
201,MY VS -  Vijaysales,Vijay Sales,Shopping,13 MB,3.7,2T,500K+,3+
202,Van Heusen Online Shopping App - Fashion & Apparel,ADITYA BIRLA FASHION AND RETAIL LIMITED,Shopping,21 MB,4.5,4T,100K+,3+
203,All in One Recharge - Mobile Recharge | Bill Pay,All in One Shopping Apps,Shopping,4.4 MB,4.0,2T,500K+,3+
204,Jinglebid- Online Shopping App,Jinglebid,Shopping,21 MB,3.9,862,100K+,3+
205,Mobile Recharge App - Online Phone Recharge,Amazing Apps Private Limited,Shopping,4.9 MB,4.1,230,100K+,3+
206,Malabar Gold & Diamonds,Malabar Gold & Diamonds,Shopping,13 MB,3.8,1T,100K+,3+
207,Voylla : Fashion Jewellery Shopping App,Voylla Fashions,Shopping,9.0 MB,3.3,8T,1M+,3+
208,Salwar Suit Online Shopping Flipkart Amazon,Amazing Apps Private Limited,Shopping,5.7 MB,3.4,264,100K+,3+
209,Patanjali Order Me : Vocal For Local,Fit India Organic Pvt. Ltd.,Shopping,10 MB,3.5,21T,1M+,3+
210,Etsy: Buy & Sell Unique Items,"Etsy, Inc",Shopping,15 MB,4.5,6L,10M+,12+
211,Highrich Online Shoppe,Highrich Online Shoppe Pvt. Ltd.,Shopping,9.0 MB,4.5,1T,100K+,3+
212,Phoenix Nhance,Phoenix Mills Ltd.,Shopping,83 MB,2.8,517,100K+,3+
213,AppsFree,ts-apps,Shopping,7.2 MB,4.0,28T,1M+,3+
214,LBB - Discover & Shop,Iluminar Media Pvt. Ltd.,Shopping,14 MB,4.4,12T,1M+,3+
215,All Shopping Apps: All in One Online Shopping App,Easy Apps: All in One Apps,Shopping,7.6 MB,4.2,4T,1M+,3+
216,LuLu Online India,LuLu International Shopping Malls Pvt Ltd,Shopping,7.2 MB,4.0,1T,100K+,3+
217,"Wholesaledock - Resell,Earn Money Online,Wholesale",Wholesaledock LLP,Shopping,25 MB,4.3,176,10K+,3+
218,pickily - Grocery Delivery,KWICKBOX TECHNOLOGY PRIVATE LIMITED,Shopping,15 MB,4.3,27T,1M+,3+
219,BlueStone Jewellery Online,Bluestone Jewellery and Lifestyle Pvt Ltd,Shopping,8.6 MB,4.5,7T,500K+,3+
220,SkinKraft,SkinKraft,Shopping,29 MB,3.0,288,100K+,3+
221,NexMoney App Wallet: Innovative Ways Of Earning...,NexGeN INVENTIVE INFORMATION TECHNOLOGY PVT LTD,Shopping,13 MB,4.0,40T,1M+,3+
222,Coinbazzar - Buy Numismatic Old Coin Note Medals,Coinbazzar Pvt Ltd.,Shopping,35 MB,4.8,3T,500K+,3+
223,Price Comparison - Smartprix,Smartprix.com,Shopping,3.1 MB,4.1,27T,1M+,3+
224,Dreampot,Dreampot Ecom Private Limited,Shopping,11 MB,4.4,4T,50K+,3+
225,Mistri Chacha - Customer App,MISTRI CHACHA,Shopping,12 MB,4.5,404,100K+,3+
226,Gourmet Garden,Gourmet Garden,Shopping,2.4 MB,4.5,121,10K+,3+
227,HR Sales - Imitation Jewellery Reselling App,HR Sales,Shopping,7.9 MB,4.1,345,50K+,3+
228,Everstylish,Everstylish Lifestyle Pvt. Ltd.,Shopping,3.0 MB,4.3,2T,500K+,3+
229,DPrint- Customize Mobile Cover,DPrint - Gift & Customized Cover Online Shopping,Shopping,4.4 MB,4.6,29T,500K+,3+
230,Kalyan Jewellers - Jewellery Shopping App,Kalyan Jewellers,Shopping,10 MB,2.1,1T,500K+,3+
231,"Custom Mobile Covers, Mugs, Canvas Frames, & More.",printshoppy,Shopping,1.1 MB,4.2,3T,100K+,3+
232,Nurserylive,Experttag E Commerce Pvt Ltd,Shopping,11 MB,3.8,2T,100K+,3+
233,Clearnsale,Outhands BPM,Shopping,12 MB,3.9,29,1K+,3+
234,Pets Buying & Selling Online,ApDroid,Shopping,14 MB,4.3,793,100K+,3+
235,IAMO Bazaar,IAMO SOLUTIONS PVT LTD,Shopping,23 MB,4.1,7T,1M+,3+
236,Lehenga Choli Online Shopping,Divyam Infotech Private Limited,Shopping,1.5 MB,3.8,2T,1M+,3+
237,Roobai-Online Shopping Offers & Deals,Roobai.com,Shopping,5.9 MB,4.0,1T,100K+,3+
238,vlebazaar,vlebazaar,Shopping,14 MB,3.6,4T,100K+,3+
239,Media Rewards: Paid Surveys,Beatgrid Media,Shopping,19 MB,4.2,22T,100K+,3+
240,AliExpress India Shopping,Vector Developers,Shopping,11 MB,2.4,12,10K+,3+
241,Instamart,Instamartgoa,Shopping,6.9 MB,2.9,111,50K+,3+
242,Metro Digital Card,METRO Cash & Carry India Pvt. Ltd.,Shopping,30 MB,4.1,5T,1M+,3+
243,Lazada - Online Shopping APP,Lazada Mobile,Shopping,44 MB,4.6,1Cr,100M+,3+
244,Sell old coins online,Hobbyclues,Shopping,4.2 MB,3.5,1T,100K+,12+
245,"FlowerAura: Flowers, Cakes & Gifts Delivery",FA Gifts Pvt LTD,Shopping,13 MB,4.3,6T,100K+,3+
246,Phygicart,Phygicart,Shopping,25 MB,4.3,4T,100K+,3+
247,"Buy Gift Vouchers, Recharge using All Wallets",Cheeni Labs,Shopping,8.6 MB,3.3,12T,500K+,3+
248,bbinstant,Bigbasket.com,Shopping,14 MB,4.2,5T,500K+,3+
249,myG Online,myG-MY GEN DIGITAL HUB,Shopping,19 MB,3.6,761,100K+,3+
250,Erice - Local rice bag delivery,E Rice India,Shopping,14 MB,4.3,410,10K+,3+
251,MobiXpress,MobiXpress,Shopping,4.3 MB,4.2,627,50K+,3+
252,CashBrag,cashbrag,Shopping,15 MB,4.0,163,50K+,3+
253,Men Watches Online Shopping,Divyam Infotech Private Limited,Shopping,1.5 MB,4.0,1T,500K+,3+
254,vivo Upgrade,Cashify.in,Shopping,5.9 MB,4.0,3T,500K+,3+
255,1 Rupee Shopping App || 1 Rupee Store,GRS Solutions,Shopping,4.6 MB,3.0,175,50K+,3+
256,Mobile Shop,Mobile Shop Usa,Shopping,3.7 MB,3.2,461,100K+,3+
257,Renatus Wellness Pvt Ltd,Renatus Wellness Private Limited,Shopping,13 MB,4.9,95,5K+,3+
258,"Money Transfer, BHIM UPI",UltraCash,Shopping,11 MB,4.1,16T,1M+,3+
