Rank,Name,Developer,Category,Size,Star Rating,Reviews,Downloads,Rated for
232,The Wall Street Journal: News,"Dow Jones & Company, Inc.",News & Magazines,46 MB,4.5,70T,10L+,3+
233,Samajwadi Party News App,byjiteam,News & Magazines,5.9 MB,4.3,96,10T+,3+
234,தமிழ்நாடு வேலை - Agilam Jobs,InfoTechies Apps,News & Magazines,4.8 MB,4,226,50T+,3+
235,Kannada News Paper,Samant Kaustubh,News & Magazines,3.4 MB,4.2,19,10T+,3+
236,CNA,Mediacorp Pte Ltd,News & Magazines,24 MB,4.4,11T,10L+,3+
237,"Uttarakhand News, उत्तराखंड न्यूज",Aaj Ki News,News & Magazines,7.1 MB,4.4,523,50T+,3+
238,Jharkhand News Live TV-Jharkhand News Hindi Update,GS media,News & Magazines,6.2 MB,3.8,135,50T+,3+
239,Malayalam News App - Samayam,Times Internet Limited,News & Magazines,14 MB,4,7T,10L+,3+
240,Odia News Paper - ସମସ୍ତ ଓଡିଆ ନ୍ୟୁଜ୍ ପେପର,Bikash P.V.LTD,News & Magazines,11 MB,3.9,147,50T+,3+
241,Telugu Newspaper - Web & E-Paper,Ananda Behera,News & Magazines,4.3 MB,3.6,593,1L+,3+
242,24 News Malayalam,ControllerApps,News & Magazines,11 MB,4.7,13,5T+,3+
243,Jan Soochna,"DoIT&C, GoR",News & Magazines,14 MB,3.2,1T,1L+,3+
244,Telugu Live News Free,Radha Networks,News & Magazines,8.3 MB,4.1,552,50T+,3+
245,Ei Samay - Bengali News Paper,Times Internet Limited,News & Magazines,14 MB,3.9,28T,10L+,3+
246,Agrowon,Sakal Media Pvt Ltd,News & Magazines,10 MB,3.9,3T,5L+,3+
247,Apna Neemuch,Sanjay Yadav,News & Magazines,3.0 MB,4,3T,1L+,3+
248,PM se Shikayat Kare: Narendra Modi,today show steals and deals,News & Magazines,5.5 MB,4.2,134,10T+,3+
249,Ishan Guru - कानून और फाइनेंस की जानकारियाँ,ISHAN GURU,News & Magazines,13 MB,4.3,1T,1L+,3+
250,Public TV,Public TV,News & Magazines,20 MB,2.9,8T,10L+,3+
251,"Madhya Pradesh News Live TV, MP News Live In Hindi",Grow up media,News & Magazines,6.7 MB,4,106,1L+,3+
252,"News APP, Latest India, Breaking News,News Nation",News Nation Network Pvt. Ltd.,News & Magazines,14 MB,4.2,4T,5L+,3+
